transaction_id,wallet_id,merchant_id,amount_cents,currency,status,decline_reason,payment_method,created_at
tx_00071276,w_005798,m_0201,11779,EUR,authorized,,card,2025-07-22 09:48:02
tx_00073326,w_005951,m_0145,46094,EUR,authorized,,sdd,2025-12-28 05:29:15
tx_00022045,w_001788,m_0205,15286,EUR,authorized,,sdd,2025-12-29 08:48:34
tx_00025119,w_002049,m_0100,11242,EUR,authorized,,card,2025-11-13 02:36:17
tx_00005234,w_000426,m_0163,8234,EUR,authorized,,card,2025-12-28 18:21:31
tx_00010283,w_000840,m_0202,3646,EUR,declined,issuer_limit_exceeded,card,2025-06-07 09:49:39
tx_00023802,w_001937,m_0071,1852,EUR,authorized,,card,2025-05-26 22:14:52
tx_00059786,w_004876,m_0133,15007,EUR,refunded,,sdd,2025-10-27 15:11:17
tx_00048743,w_003962,m_0269,3766,EUR,authorized,,sdd,2025-11-15 19:59:09
tx_00016421,w_001322,m_0246,4153,EUR,authorized,,sdd,2025-11-26 11:25:16
tx_00063671,w_005180,m_0072,3679,EUR,authorized,,sdd,2025-09-05 16:12:39
tx_00058050,w_004743,m_0111,11580,EUR,authorized,,sdd,2025-09-04 18:11:39
tx_00062356,w_005078,m_0210,9244,EUR,authorized,,card,2025-11-13 19:52:03
tx_00010499,w_000853,m_0195,2583,EUR,authorized,,sdd,2025-12-12 12:21:58
tx_00009263,w_000748,m_0233,5886,EUR,refunded,,sdd,2025-12-14 18:26:48
tx_00007403,w_000593,m_0123,4637,EUR,declined,do_not_honor,sdd,2025-10-20 01:29:25
tx_00068452,w_005576,m_0121,1028,EUR,authorized,,sdd,2025-09-23 08:39:42
tx_00021705,w_001762,m_0211,17519,EUR,authorized,,card,2025-09-30 20:44:30
tx_00019717,w_001609,m_0296,5856,EUR,authorized,,sdd,2025-05-09 05:48:08
tx_00014318,w_001157,m_0203,668,EUR,authorized,,card,2025-11-28 20:20:02
tx_00021633,w_001758,m_0180,4132,EUR,authorized,,sdd,2025-12-19 05:40:03
tx_00039462,w_003183,m_0097,5285,EUR,authorized,,sdd,2025-08-06 04:07:14
tx_00017085,w_001382,m_0076,3572,EUR,authorized,,sdd,2025-11-06 11:07:57
tx_00059776,w_004876,m_0158,8660,EUR,authorized,,sdd,2025-04-18 22:04:03
tx_00008047,w_000641,m_0082,2356,EUR,authorized,,sdd,2025-11-06 18:45:22
tx_00034119,w_002767,m_0126,8853,EUR,authorized,,sdd,2025-09-08 15:49:06
tx_00061938,w_005048,m_0228,2205,EUR,authorized,,sdd,2025-12-26 19:01:00
tx_00022478,w_001825,m_0240,6382,EUR,authorized,,sdd,2025-07-19 02:39:14
tx_00063401,w_005153,m_0027,10798,EUR,authorized,,card,2025-10-19 01:09:47
tx_00030046,w_002446,m_0058,3508,EUR,declined,issuer_limit_exceeded,sdd,2025-11-22 17:36:48
tx_00030660,w_002489,m_0300,4204,EUR,authorized,,sdd,2025-12-30 20:43:47
tx_00031463,w_002561,m_0267,4409,EUR,declined,card_expired,card,2025-12-16 03:45:04
tx_00052177,w_004255,m_0076,4624,EUR,authorized,,card,2025-11-22 15:52:58
tx_00044333,w_003580,m_0221,2483,EUR,authorized,,sdd,2025-12-27 12:24:53
tx_00031391,w_002557,m_0154,3906,EUR,authorized,,sdd,2025-09-17 12:43:26
tx_00071075,w_005780,m_0082,7829,EUR,authorized,,sdd,2025-12-29 10:30:24
tx_00043310,w_003492,m_0295,4789,EUR,authorized,,card,2025-11-23 00:34:34
tx_00013187,w_001065,m_0043,4334,EUR,authorized,,card,2025-10-27 08:46:14
tx_00011999,w_000977,m_0254,5712,EUR,authorized,,card,2025-10-25 05:14:33
tx_00046274,w_003744,m_0314,1111,EUR,declined,issuer_limit_exceeded,sdd,2025-04-21 01:52:36
tx_00073410,w_005957,m_0074,1633,EUR,declined,,sdd,2025-10-28 22:19:15
tx_00012901,w_001040,m_0027,7910,EUR,authorized,,card,2025-07-21 15:26:15
tx_00029471,w_002396,m_0037,4831,EUR,reversed,,card,2025-08-05 18:12:06
tx_00042319,w_003406,m_0074,2382,EUR,declined,suspected_fraud,card,2025-11-05 14:47:00
tx_00041953,w_003375,m_0216,15014,EUR,authorized,,card,2025-11-17 08:18:19
tx_00061368,w_005002,m_0201,15618,EUR,authorized,,sdd,2025-12-19 08:59:53
tx_00049266,w_004007,m_0180,7403,EUR,authorized,,sdd,2025-11-02 11:22:19
tx_00053226,w_004336,m_0302,5885,EUR,authorized,,sdd,2025-04-21 05:20:43
tx_00063120,w_005132,m_0074,2051,EUR,declined,card_expired,sdd,2025-12-15 18:32:01
tx_00050713,w_004124,m_0086,49187,EUR,declined,insufficient_funds,sdd,2025-12-21 07:44:25
tx_00027783,w_002264,m_0074,3951,EUR,authorized,,sdd,2025-12-04 16:47:26
tx_00065668,w_005353,m_0012,4718,EUR,authorized,,sdd,2025-12-28 09:08:03
tx_00025860,w_002116,m_0055,10546,EUR,authorized,,card,2025-09-08 07:48:46
tx_00054954,w_004488,m_0128,5789,EUR,authorized,,card,2025-12-28 09:17:32
tx_00056945,w_004647,m_0077,2626,EUR,authorized,,sdd,2025-11-05 22:23:52
tx_00066199,w_005401,m_0168,4655,EUR,reversed,,card,2025-12-16 00:10:34
tx_00001147,w_000103,m_0070,3669,EUR,declined,,sdd,2025-11-29 17:15:02
tx_00018841,w_001532,m_0183,7406,EUR,authorized,,card,2025-11-08 11:45:50
tx_00006766,w_000547,m_0075,1423,EUR,authorized,,card,2025-05-03 11:30:40
tx_00064698,w_005269,m_0043,5767,EUR,authorized,,sdd,2025-12-19 12:47:52
tx_00053649,w_004378,m_0096,13652,EUR,declined,card_expired,sdd,2025-10-20 10:01:30
tx_00007112,w_000575,m_0223,4210,EUR,authorized,,sdd,2025-08-31 07:55:04
tx_00068732,w_005602,m_0289,6351,EUR,authorized,,card,2025-10-07 20:44:45
tx_00019427,w_001586,m_0264,2472,EUR,authorized,,sdd,2025-08-19 22:26:38
tx_00004951,w_000403,m_0285,2650,EUR,authorized,,card,2025-09-17 04:30:43
tx_00014606,w_001178,m_0195,18081,EUR,declined,insufficient_funds,sdd,2025-12-23 05:23:22
tx_00060907,w_004969,m_0053,10058,EUR,authorized,,card,2025-09-14 05:06:49
tx_00014944,w_001203,m_0167,19545,EUR,authorized,,sdd,2025-08-23 21:23:25
tx_00045711,w_003701,m_0291,6101,EUR,authorized,,sdd,2025-12-20 09:23:59
tx_00005168,w_000421,m_0122,10382,EUR,declined,,sdd,2025-12-06 23:39:51
tx_00039251,w_003167,m_0006,2204,EUR,authorized,,sdd,2025-12-27 19:29:29
tx_00025254,w_002061,m_0133,5000,EUR,authorized,,card,2025-12-31 10:15:03
tx_00041167,w_003316,m_0110,6134,EUR,authorized,,sdd,2025-07-11 13:54:49
tx_00058069,w_004746,m_0148,36904,EUR,authorized,,sdd,2025-12-19 23:13:35
tx_00011240,w_000920,m_0136,22420,EUR,authorized,,card,2025-11-22 02:50:02
tx_00061314,w_004997,m_0291,11151,EUR,authorized,,card,2025-10-18 04:36:27
tx_00006792,w_000550,m_0049,1975,EUR,authorized,,sdd,2025-09-10 07:35:01
tx_00022766,w_001846,m_0041,2095,EUR,authorized,,sdd,2025-12-31 00:44:51
tx_00028037,w_002283,m_0242,3063,EUR,declined,do_not_honor,card,2025-10-11 14:57:08
tx_00055034,w_004494,m_0091,5965,EUR,authorized,,sdd,2025-12-06 16:03:50
tx_00062516,w_005089,m_0108,3512,EUR,authorized,,sdd,2025-05-28 05:37:42
tx_00004896,w_000398,m_0306,913,EUR,authorized,,card,2025-12-03 13:10:51
tx_00030505,w_002477,m_0251,25668,EUR,authorized,,sdd,2025-12-27 15:27:57
tx_00006153,w_000501,m_0240,1140,EUR,authorized,,card,2025-08-18 16:17:00
tx_00064230,w_005233,m_0050,11553,EUR,authorized,,card,2025-05-16 07:55:30
tx_00033471,w_002717,m_0084,4035,EUR,declined,issuer_limit_exceeded,card,2025-08-16 10:16:02
tx_00026031,w_002131,m_0319,26202,EUR,authorized,,sdd,2025-11-04 21:07:59
tx_00066483,w_005424,m_0084,3516,EUR,authorized,,sdd,2025-11-29 15:19:29
tx_00067876,w_005533,m_0146,8041,EUR,authorized,,card,2025-02-25 09:52:19
tx_00050378,w_004101,m_0064,8152,EUR,authorized,,sdd,2025-11-02 19:16:47
tx_00061205,w_004990,m_0069,5577,EUR,authorized,,sdd,2025-03-21 13:06:03
tx_00018822,w_001531,m_0299,5388,EUR,declined,insufficient_funds,sdd,2025-12-19 18:52:26
tx_00032069,w_002611,m_0285,4516,EUR,authorized,,sdd,2025-12-18 04:01:35
tx_00053576,w_004371,m_0064,1295,EUR,authorized,,card,2025-10-29 19:52:46
tx_00071064,w_005780,m_0127,7398,EUR,authorized,,sdd,2025-04-24 20:29:08
tx_00069059,w_005629,m_0304,6302,EUR,authorized,,sdd,2025-07-27 10:30:12
tx_00039445,w_003181,m_0286,82530,EUR,declined,insufficient_funds,sdd,2025-12-21 22:45:47
tx_00064520,w_005255,m_0194,15145,EUR,authorized,,card,2025-11-25 01:51:59
tx_00063921,w_005209,m_0099,7620,EUR,authorized,,sdd,2025-12-02 06:20:13
tx_00021933,w_001781,m_0258,5561,EUR,authorized,,sdd,2025-10-06 03:13:58
tx_00028352,w_002310,m_0283,7235,EUR,authorized,,sdd,2025-08-22 19:48:34
tx_00006780,w_000548,m_0186,3408,EUR,authorized,,card,2025-07-13 21:45:49
tx_00059887,w_004886,m_0208,5260,EUR,declined,issuer_limit_exceeded,card,2025-12-02 12:14:20
tx_00069245,w_005643,m_0277,10688,EUR,authorized,,card,2026-01-01 13:31:36
tx_00031918,w_002601,m_0129,16392,EUR,authorized,,card,2025-09-07 11:23:19
tx_00058734,w_004789,m_0042,15971,EUR,authorized,,card,2025-10-27 17:35:03
tx_00004911,w_000399,m_0043,4318,EUR,authorized,,sdd,2025-10-09 09:39:26
tx_00031942,w_002602,m_0265,2410,EUR,authorized,,sdd,2025-10-24 12:59:25
tx_00025232,w_002060,m_0294,10580,EUR,authorized,,card,2025-12-25 15:00:08
tx_00049303,w_004011,m_0130,3636,EUR,declined,insufficient_funds,card,2025-05-27 03:04:04
tx_00043039,w_003469,m_0087,4337,EUR,authorized,,sdd,2025-12-15 05:58:54
tx_00053112,w_004326,m_0134,6389,EUR,authorized,,card,2025-12-03 09:00:16
tx_00071066,w_005780,m_0217,58537,EUR,authorized,,sdd,2025-09-29 00:10:53
tx_00027649,w_002252,m_0217,70203,EUR,declined,technical_error,sdd,2025-06-15 07:35:16
tx_00060361,w_004926,m_0048,2298,EUR,authorized,,sdd,2025-12-24 15:57:08
tx_00036974,w_002988,m_0024,10939,EUR,refunded,,card,2025-12-06 19:06:44
tx_00064216,w_005232,m_0018,5074,EUR,reversed,,sdd,2025-12-28 22:08:33
tx_00026198,w_002141,m_0278,8006,EUR,authorized,,card,2025-08-21 01:00:22
tx_00046615,w_003777,m_0002,5201,EUR,authorized,,card,2025-09-27 05:29:48
tx_00002670,w_000237,m_0179,26962,EUR,authorized,,sdd,2025-12-19 01:18:13
tx_00035550,w_002872,m_0193,8762,EUR,authorized,,sdd,2025-09-23 18:33:39
tx_00056597,w_004620,m_0222,5514,EUR,authorized,,card,2025-11-21 02:09:12
tx_00034986,w_002836,m_0281,7973,EUR,authorized,,sdd,2025-07-15 04:32:45
tx_00071309,w_005802,m_0036,11400,EUR,authorized,,sdd,2025-11-27 22:00:57
tx_00042636,w_003436,m_0106,14984,EUR,reversed,,sdd,2025-09-12 18:21:57
tx_00019295,w_001573,m_0120,2337,EUR,authorized,,card,2025-10-28 02:42:50
tx_00039639,w_003192,m_0293,7628,EUR,authorized,,sdd,2025-07-29 09:44:36
tx_00052418,w_004278,m_0217,5341,EUR,authorized,,sdd,2025-10-08 19:12:19
tx_00049291,w_004010,m_0129,9423,EUR,authorized,,sdd,2025-09-24 04:38:53
tx_00041343,w_003333,m_0254,17466,EUR,authorized,,sdd,2025-03-01 22:46:49
tx_00070544,w_005744,m_0151,4664,EUR,authorized,,card,2025-07-28 18:44:35
tx_00036311,w_002934,m_0225,5020,EUR,authorized,,sdd,2025-11-11 16:58:57
tx_00066387,w_005414,m_0086,34726,EUR,authorized,,card,2025-11-21 04:46:54
tx_00041218,w_003322,m_0172,1215,EUR,declined,do_not_honor,sdd,2025-09-11 05:03:54
tx_00001237,w_000112,m_0206,1866,EUR,authorized,,card,2025-02-15 17:04:47
tx_00020335,w_001659,m_0105,8955,EUR,authorized,,sdd,2025-08-16 08:28:35
tx_00015994,w_001286,m_0164,4229,EUR,refunded,,card,2025-11-05 01:02:01
tx_00009827,w_000794,m_0288,9455,EUR,authorized,,card,2025-11-19 07:51:36
tx_00021465,w_001745,m_0271,9219,EUR,authorized,,card,2025-11-27 08:28:14
tx_00051537,w_004188,m_0173,5364,EUR,authorized,,card,2025-11-09 23:56:54
tx_00007456,w_000597,m_0076,5812,EUR,reversed,,sdd,2026-01-01 15:30:58
tx_00013274,w_001071,m_0013,9549,EUR,refunded,,sdd,2025-11-15 09:04:32
tx_00039391,w_003178,m_0266,3335,EUR,declined,,sdd,2025-12-27 10:20:22
tx_00028718,w_002337,m_0033,85877,EUR,authorized,,sdd,2025-12-26 09:32:17
tx_00033209,w_002697,m_0203,1817,EUR,authorized,,sdd,2025-12-31 06:22:19
tx_00024018,w_001955,m_0233,1407,EUR,reversed,,card,2025-12-27 04:33:37
tx_00010570,w_000862,m_0089,16161,EUR,authorized,,card,2025-10-31 05:21:17
tx_00008783,w_000702,m_0280,56990,EUR,declined,do_not_honor,sdd,2025-07-11 03:29:18
tx_00022182,w_001801,m_0064,12579,EUR,authorized,,card,2025-11-07 15:36:21
tx_00021910,w_001779,m_0160,7843,EUR,authorized,,card,2025-12-21 04:45:27
tx_00067591,w_005512,m_0046,81495,EUR,authorized,,sdd,2025-12-15 03:28:06
tx_00026744,w_002187,m_0034,7256,EUR,authorized,,sdd,2025-12-18 00:46:07
tx_00026682,w_002185,m_0267,2324,EUR,authorized,,sdd,2025-02-26 05:16:19
tx_00016880,w_001371,m_0312,7989,EUR,authorized,,sdd,2025-11-18 17:41:36
tx_00018119,w_001468,m_0169,1667,EUR,declined,,sdd,2025-08-11 17:55:24
tx_00053498,w_004363,m_0160,11354,EUR,declined,technical_error,sdd,2025-09-10 09:40:42
tx_00055432,w_004528,m_0096,14803,EUR,authorized,,sdd,2025-12-31 03:27:54
tx_00016434,w_001323,m_0221,5694,EUR,reversed,,sdd,2025-12-05 06:48:53
tx_00005396,w_000434,m_0295,6752,EUR,declined,issuer_limit_exceeded,card,2025-11-20 00:59:10
tx_00019143,w_001559,m_0162,10726,EUR,authorized,,sdd,2025-11-07 06:41:41
tx_00060331,w_004923,m_0004,1554,EUR,declined,,sdd,2025-10-16 15:54:55
tx_00069898,w_005694,m_0002,1199,EUR,authorized,,sdd,2025-12-27 12:53:16
tx_00047741,w_003873,m_0258,1763,EUR,authorized,,sdd,2025-12-17 17:56:06
tx_00041771,w_003364,m_0123,5504,EUR,authorized,,sdd,2025-10-02 16:30:12
tx_00010050,w_000813,m_0255,5889,EUR,authorized,,card,2025-12-20 07:59:47
tx_00027311,w_002229,m_0025,3374,EUR,authorized,,card,2025-09-15 05:25:48
tx_00001796,w_000168,m_0073,2331,EUR,declined,technical_error,sdd,2025-12-30 15:48:11
tx_00026948,w_002203,m_0121,4218,EUR,authorized,,card,2025-12-25 16:33:11
tx_00010353,w_000844,m_0020,38455,EUR,authorized,,card,2025-12-16 00:01:13
tx_00019132,w_001559,m_0126,10054,EUR,refunded,,sdd,2025-10-25 02:12:27
tx_00053260,w_004342,m_0131,1240,EUR,authorized,,sdd,2025-12-08 20:40:49
tx_00040459,w_003247,m_0066,4913,EUR,authorized,,sdd,2025-12-06 23:51:51
tx_00038728,w_003128,m_0249,3459,EUR,declined,do_not_honor,card,2025-09-24 21:41:24
tx_00042328,w_003408,m_0010,3435,EUR,authorized,,card,2025-11-10 14:42:39
tx_00018818,w_001531,m_0229,5772,EUR,authorized,,sdd,2025-08-08 23:53:21
tx_00043962,w_003546,m_0267,1947,EUR,authorized,,card,2025-07-08 13:14:18
tx_00052996,w_004315,m_0319,61751,EUR,authorized,,sdd,2025-09-08 07:36:35
tx_00074520,w_9228644,m_0221,1205,EUR,authorized,,card,2025-12-26 09:52:23
tx_00006262,w_000507,m_0117,2047,EUR,authorized,,card,2025-11-01 21:40:54
tx_00018072,w_001465,m_0107,10913,EUR,authorized,,sdd,2025-07-18 07:36:00
tx_00049281,w_004008,m_0090,6047,EUR,authorized,,sdd,2025-05-24 11:27:37
tx_00057524,w_004702,m_0207,6084,EUR,authorized,,sdd,2025-11-30 19:42:17
tx_00025865,w_002116,m_0024,10847,EUR,authorized,,card,2025-12-15 17:47:57
tx_00009053,w_000729,m_0034,2592,EUR,authorized,,sdd,2025-08-31 06:20:15
tx_00063426,w_005154,m_0024,7104,EUR,reversed,,sdd,2025-11-07 21:06:09
tx_00015361,w_001237,m_0257,1519,EUR,authorized,,card,2026-01-01 02:05:31
tx_00068471,w_005578,m_0199,1800,EUR,authorized,,card,2025-06-29 20:12:47
tx_00028551,w_002325,m_0110,10343,EUR,authorized,,sdd,2025-11-07 17:15:01
tx_00073433,w_005959,m_0270,2738,EUR,authorized,,card,2025-11-15 03:40:51
tx_00027383,w_002235,m_0098,14030,EUR,authorized,,card,2025-12-19 06:28:34
tx_00037756,w_003057,m_0139,3315,EUR,authorized,,sdd,2025-10-02 10:50:02
tx_00045191,w_003658,m_0084,5415,EUR,declined,insufficient_funds,card,2025-12-29 05:14:18
tx_00063478,w_005157,m_0061,2241,EUR,authorized,,sdd,2025-12-18 02:22:36
tx_00063215,w_005138,m_0222,4621,EUR,refunded,,card,2025-12-28 17:20:39
tx_00069857,w_005692,m_0108,7887,EUR,authorized,,card,2025-11-11 09:45:33
tx_00007893,w_000629,m_0048,4468,EUR,authorized,,sdd,2025-11-07 10:14:27
tx_00037603,w_003044,m_0062,6051,EUR,authorized,,card,2025-07-15 00:30:13
tx_00010246,w_000834,m_0253,1690,EUR,authorized,,sdd,2025-05-03 19:56:00
tx_00041270,w_003328,m_0171,4523,EUR,authorized,,card,2025-06-20 01:26:29
tx_00001923,w_000180,m_0130,2183,EUR,authorized,,card,2025-11-01 17:42:19
tx_00055979,w_004573,m_0149,8707,EUR,authorized,,sdd,2025-08-08 04:31:28
tx_00063982,w_005213,m_0300,4303,EUR,authorized,,sdd,2025-09-30 17:40:29
tx_00045088,w_003645,m_0009,3272,EUR,authorized,,sdd,2025-11-02 18:52:08
tx_00068429,w_005575,m_0183,11760,EUR,declined,insufficient_funds,card,2025-10-07 06:32:40
tx_00056255,w_004590,m_0056,11516,EUR,authorized,,card,2025-12-26 08:55:16
tx_00001629,w_000151,m_0216,65820,EUR,authorized,,sdd,2025-06-15 00:09:01
tx_00005380,w_000433,m_0119,8810,EUR,authorized,,sdd,2025-12-14 13:58:32
tx_00029635,w_002410,m_0135,3252,EUR,authorized,,sdd,2025-11-17 22:38:21
tx_00055784,w_004557,m_0003,6866,EUR,authorized,,card,2025-12-11 17:45:50
tx_00016367,w_001317,m_0193,6541,EUR,authorized,,sdd,2025-09-26 17:46:40
tx_00042684,w_003440,m_0052,1128,EUR,authorized,,sdd,2025-08-10 20:11:51
tx_00027489,w_002243,m_0289,4265,EUR,authorized,,sdd,2025-07-04 05:34:15
tx_00025230,w_002060,m_0067,1925,EUR,authorized,,card,2025-05-29 00:42:11
tx_00028131,w_002289,m_0041,2043,EUR,authorized,,sdd,2025-12-25 04:39:49
tx_00020917,w_001701,m_0046,37907,EUR,authorized,,sdd,2025-12-14 04:52:21
tx_00051195,w_004164,m_0002,3828,EUR,authorized,,sdd,2025-03-06 12:50:26
tx_00007978,w_000634,m_0169,4828,EUR,authorized,,card,2025-12-15 02:32:02
tx_00007443,w_000596,m_0182,5815,EUR,authorized,,card,2025-10-24 11:42:09
tx_00013616,w_001099,m_0266,3486,EUR,authorized,,sdd,2025-08-07 13:40:57
tx_00034735,w_002819,m_0004,3157,EUR,authorized,,card,2025-09-23 05:28:01
tx_00021346,w_001736,m_0028,4023,EUR,authorized,,card,2025-12-08 12:54:25
tx_00068626,w_005595,m_0041,1361,EUR,authorized,,sdd,2025-12-26 12:57:41
tx_00025960,w_002124,m_0050,9329,EUR,authorized,,sdd,2025-12-30 04:49:40
tx_00031601,w_002575,m_0163,17518,EUR,authorized,,card,2025-04-25 01:28:50
tx_00020331,w_001659,m_0058,4092,EUR,authorized,,sdd,2025-03-31 15:31:28
tx_00032373,w_002637,m_0150,3436,EUR,authorized,,sdd,2025-11-19 08:29:01
tx_00056818,w_004639,m_0208,13896,EUR,authorized,,sdd,2025-09-27 19:48:01
tx_00035632,w_002882,m_0319,27490,EUR,authorized,,card,2025-10-02 01:28:08
tx_00064333,w_005241,m_0054,5071,EUR,authorized,,card,2025-12-30 11:24:19
tx_00044377,w_003583,m_0189,5293,EUR,authorized,,card,2025-09-04 11:17:27
tx_00037312,w_003016,m_0163,14362,EUR,authorized,,card,2025-10-08 20:33:59
tx_00042988,w_003465,m_0049,3619,EUR,authorized,,card,2025-12-25 18:24:11
tx_00022703,w_001842,m_0312,9165,EUR,declined,issuer_limit_exceeded,card,2025-12-26 20:04:56
tx_00015834,w_001274,m_0088,67697,EUR,authorized,,card,2025-12-09 09:36:07
tx_00062444,w_005084,m_0106,12056,EUR,authorized,,card,2025-07-26 08:17:06
tx_00074257,w_9770118,m_0045,2231,EUR,authorized,,card,2025-09-19 02:34:49
tx_00023840,w_001939,m_0138,1767,EUR,declined,suspected_fraud,sdd,2025-09-24 09:35:20
tx_00071886,w_005840,m_0074,3769,EUR,authorized,,sdd,2025-10-15 04:24:08
tx_00074387,w_9135707,m_0278,17049,EUR,authorized,,card,2025-06-17 01:23:13
tx_00036372,w_002940,m_0026,5563,EUR,reversed,,card,2025-08-10 03:50:38
tx_00026658,w_002184,m_0022,4553,EUR,authorized,,card,2025-07-24 00:49:29
tx_00027893,w_002273,m_0294,29004,EUR,authorized,,card,2025-08-26 22:31:34
tx_00044069,w_003553,m_0243,3479,EUR,authorized,,sdd,2025-07-22 07:54:34
tx_00068682,w_005599,m_0309,894,EUR,declined,issuer_limit_exceeded,sdd,2025-07-14 22:31:09
tx_00021053,w_001713,m_0087,2091,EUR,refunded,,card,2025-11-25 15:56:34
tx_00050880,w_004140,m_0187,4870,EUR,authorized,,card,2025-10-21 22:09:47
tx_00009032,w_000728,m_0008,22165,EUR,authorized,,sdd,2025-12-08 04:22:47
tx_00041266,w_003328,m_0039,6202,EUR,authorized,,card,2025-06-29 06:22:01
tx_00007661,w_000614,m_0068,11586,EUR,declined,,sdd,2025-06-23 11:30:53
tx_00070403,w_005734,m_0187,5542,EUR,authorized,,sdd,2025-12-13 03:41:40
tx_00073145,w_005937,m_0088,38996,EUR,authorized,,card,2025-07-12 00:44:29
tx_00023326,w_001888,m_0254,17134,EUR,refunded,,sdd,2025-11-11 13:42:06
tx_00067874,w_005532,m_0316,3056,EUR,authorized,,sdd,2025-12-30 18:55:59
tx_00025608,w_002097,m_0270,7646,EUR,authorized,,sdd,2025-08-26 09:18:54
tx_00005079,w_000414,m_0247,2694,EUR,declined,insufficient_funds,sdd,2025-06-28 00:37:27
tx_00033820,w_002742,m_0217,75633,EUR,authorized,,sdd,2025-12-28 21:37:17
tx_00023434,w_001895,m_0265,930,EUR,refunded,,card,2025-03-28 23:50:37
tx_00022543,w_001830,m_0312,9921,EUR,authorized,,sdd,2025-09-13 03:37:19
tx_00014139,w_001143,m_0296,4276,EUR,authorized,,sdd,2025-11-30 12:31:24
tx_00034445,w_002795,m_0220,59857,EUR,declined,suspected_fraud,card,2025-08-26 13:28:04
tx_00063429,w_005154,m_0308,4924,EUR,declined,issuer_limit_exceeded,sdd,2025-12-23 01:02:47
tx_00067311,w_005493,m_0098,8220,EUR,authorized,,sdd,2025-10-31 20:54:59
tx_00041913,w_003373,m_0250,9239,EUR,authorized,,sdd,2025-11-13 00:44:48
tx_00015716,w_001264,m_0072,8020,EUR,reversed,,sdd,2025-10-02 14:29:26
tx_00062002,w_005053,m_0182,6345,EUR,authorized,,card,2025-12-21 06:11:12
tx_00010434,w_000848,m_0127,3305,EUR,authorized,,sdd,2025-12-07 02:38:14
tx_00064614,w_005264,m_0096,8562,EUR,authorized,,card,2025-05-22 00:22:01
tx_00032939,w_002680,m_0110,3235,EUR,authorized,,card,2025-11-24 16:20:51
tx_00045588,w_003690,m_0268,1969,EUR,authorized,,sdd,2025-11-16 15:20:56
tx_00012864,w_001038,m_0079,2274,EUR,authorized,,card,2025-10-06 09:29:16
tx_00005878,w_000479,m_0149,1466,EUR,authorized,,card,2025-12-08 08:05:18
tx_00006562,w_000525,m_0170,7844,EUR,authorized,,card,2025-09-03 20:19:32
tx_00010971,w_000895,m_0243,5844,EUR,authorized,,sdd,2025-05-06 16:30:42
tx_00044019,w_003550,m_0127,2463,EUR,authorized,,sdd,2025-10-21 03:20:11
tx_00053436,w_004356,m_0046,38972,EUR,authorized,,sdd,2025-07-14 11:52:42
tx_00034844,w_002827,m_0172,3342,EUR,authorized,,card,2025-09-05 19:34:51
tx_00048204,w_003913,m_0107,13532,EUR,declined,insufficient_funds,sdd,2025-09-23 03:32:30
tx_00034307,w_002783,m_0010,7354,EUR,authorized,,card,2025-09-05 00:19:53
tx_00062019,w_005053,m_0264,14868,EUR,authorized,,card,2025-12-31 11:25:43
tx_00071004,w_005776,m_0218,11065,EUR,authorized,,card,2025-07-14 13:25:13
tx_00041554,w_003345,m_0092,62309,EUR,declined,,sdd,2025-11-05 12:41:27
tx_00041429,w_003337,m_0224,15398,EUR,authorized,,card,2025-12-17 03:37:08
tx_00058793,w_004794,m_0081,3475,EUR,authorized,,sdd,2025-12-12 13:09:55
tx_00049416,w_004023,m_0011,5580,EUR,authorized,,card,2025-12-25 23:40:11
tx_00073293,w_005948,m_0300,8655,EUR,authorized,,card,2025-11-09 12:12:35
tx_00033782,w_002739,m_0229,1533,EUR,authorized,,sdd,2025-09-16 21:17:24
tx_00014705,w_001183,m_0265,2092,EUR,authorized,,sdd,2025-12-28 17:27:39
tx_00063811,w_005192,m_0265,4473,EUR,authorized,,sdd,2025-12-06 03:34:54
tx_00020499,w_001671,m_0211,17084,EUR,reversed,,sdd,2025-08-15 23:53:42
tx_00017529,w_001417,m_0145,33062,EUR,declined,technical_error,card,2025-10-19 01:41:27
tx_00039451,w_003182,m_0150,4701,EUR,authorized,,sdd,2025-12-22 06:14:05
tx_00067071,w_005475,m_0299,3051,EUR,authorized,,sdd,2025-10-19 21:24:29
tx_00070362,w_005730,m_0166,6207,EUR,authorized,,card,2025-11-28 06:03:25
tx_00042386,w_003410,m_0266,4581,EUR,authorized,,card,2025-07-14 17:46:28
tx_00029969,w_002439,m_0155,6943,EUR,authorized,,card,2025-11-04 04:05:47
tx_00069018,w_005625,m_0034,8823,EUR,authorized,,card,2025-05-18 01:33:28
tx_00009095,w_000733,m_0223,8730,EUR,authorized,,sdd,2025-08-31 14:19:20
tx_00030295,w_002462,m_0056,10664,EUR,authorized,,sdd,2025-12-25 20:59:31
tx_00033929,w_002750,m_0263,6092,EUR,authorized,,card,2025-12-27 02:56:31
tx_00052699,w_004297,m_0320,3103,EUR,authorized,,card,2025-12-24 12:11:48
tx_00005442,w_000438,m_0134,11366,EUR,authorized,,sdd,2025-07-13 02:32:25
tx_00016753,w_001357,m_0254,17357,EUR,authorized,,sdd,2025-05-04 01:15:01
tx_00074346,w_9844545,m_0147,16179,EUR,authorized,,card,2025-05-08 22:40:29
tx_00025088,w_002047,m_0013,9554,EUR,declined,do_not_honor,card,2025-10-15 16:06:38
